OBJECT_ID,OBJECT_RATER_ID,STATUS,TYPE,VERTICAL_ID,CONTENT_ID,AUTHOR_ID,SUBJECT_ID,TRUSTOR,TRUSTEE,VALUE,AVERAGE_RATING_GIVEN,POSITIVE_RATINGS_RECEIVED,NEGATIVE_RATINGS_RECEIVED,SOCIAL_CONNECTIONS,RATING_DEVIATION,PREVIOUS_INTERACTIONS,TIME_SINCE_LAST_RATING,RATING,LABEL
908481,245997,0,1,2522696.9521795926,844661.6570280239,265225.4765567599,94385.75940906172,255106.91520786344,430800.05431482894,1.0,4.513076971778136,1,0,459,-3.683518829829912,0,0.0,1,Trusted
832675,279708,0,1,2528135.480685094,1039726.4355284786,293606.366015543,53179.34833380146,477720.71664029686,537680.106875017,1.0,4.768242844346545,19,1,811,-3.6266888079390225,0,0.0,1,Trusted
887122,205963,0,1,2522499.0,904244.7993831501,501304.2614450181,90344.76529448721,237939.76428208404,286816.3530689391,1.0,4.626640788680683,541,17,875,-0.6862680417923306,0,0.0,4,Trusted
925698,360183,0,1,2522499.0,803974.0,479497.0,16350.0,210495.0,450333.0,1.0,4.467213114754099,120,9,121,0.3137319582076694,0,0.0,5,Trusted
771513,205639,0,1,6205.0,1183246.0,418339.0,111287.0,492122.0,508730.0,1.0,4.451622971285893,1,0,3203,-0.6002270687014839,0,0.0,4,Trusted
839632,211258,0,1,2522495.0,1024958.7313298895,414574.79862999363,68492.17287135163,3234631556.0,544046.4350206102,1.0,4.365341525524443,33,0,10430,-0.5832575704594731,0,0.0,4,Trusted
814339,332997,0,1,262885.5505376168,1078453.8648535737,236893.9075227145,44806.26227373857,401176.90549859125,368169.22826647165,0.7959881648769305,4.503545408035189,2,0,472,-3.613540227317865,0,0.0,1,Trusted
873521,400539,1,1,30971265.0,940345.5509567391,516635.25184078194,89814.15040103722,242856.29290288044,216231.71145110522,1.0,2.0716958256910103,332,11,2,-2.5704653259633856,0,0.0,2,Trusted
1476693636,233158,0,1,3321654.0,1355895.4319531869,271411.02459526324,136210.2788857321,355145.97877960594,282906.0578080112,1.0,4.666583404059892,206,69,180,-0.7034038280921076,0,0.0,4,Trusted
854601,268145,0,1,2522498.0,980688.294483326,489239.14964671934,4477498352.65424,395513.15761471237,464493.38868853054,1.0,4.631386050440256,79,3,714,-1.7372498239396625,0,0.0,3,Trusted
870103,297117,0,1,30971265.0,946634.4192534813,681351.8439483815,91851.955605362,542460.45985107,525293.9485263798,1.0,4.534732999591284,11,3,156,-2.5704653259633856,0,0.0,2,Trusted
889195,290299,0,1,2522502.320797446,897469.5827019118,405778.9965789522,89513.58129655085,463450.63519442605,232807.77862233616,1.0,4.470856025754967,94,11,268,-1.690370390580596,0,0.0,3,Trusted
723862,369016,0,1,2522492.2306913845,1415360.060751558,682108.3678867193,47401.49195788997,265990.55570729746,534142.3038651948,1.0,4.531186869840048,117,7,835,-2.6517297724051527,0,0.0,2,Trusted
758577,636152,0,1,2526444.102867217,1230814.015293149,603023.2390412773,125637.75371082453,435815.6530012337,405106.21419073956,1.0,4.254870007266347,416,23,126,-1.7003771604023428,0,0.0,3,Trusted
902336132,246444,0,1,30971265.0,1393130.5960792697,421797.1496455264,136780.97218224683,200914.0,235577.36935440334,1.0,4.796581379265281,56,5,15,-0.5704653259633856,0,0.0,4,Trusted
891029,260251,0,1,2522499.0,892533.0,348598.0,87232.0,561656.0,523111.0,-1.0,4.664790996784566,6,1,1243,-2.6862680417923306,0,0.0,2,Not Trusted
748012,200338,0,1,2521901.0,1282078.0,478797.0,7477.0,338610.0,433975.0,1.0,4.619535783365571,1,0,5169,-0.5950026028110358,0,0.0,4,Trusted
761543,372366,0,1,2527660.996441312,1219826.750182488,263011.66926726373,127711.67191612953,493006.08009428997,249060.7120439199,1.0,4.859401660140761,343,7,551,-0.7242887582919078,0,0.0,4,Trusted
764883,269581,0,1,1376793.4214221865,1226360.3791388876,454729.32725527824,93181.26923405495,460680.4276948381,2966547578.764688,0.0707621855194196,4.624014267701416,8,2,204,-1.5496455768067228,0,0.0,3,"50% Trusted, 50% Not Trusted"
842081,364213,0,1,2524654.0423026653,1015654.8274219543,433937.84390192246,72562.70267981409,372009.45111986133,780481489.8823328,1.0,4.836585204198787,11,6,1079,-3.694966002346566,0,0.0,1,Trusted
883691,292983,0,1,2522499.0,914860.6267675108,365709.4452560003,87520.74246096294,600718.7077382478,231692.36571119807,1.0,4.303051602920382,111,5,6,-2.6862680417923306,0,0.0,2,Trusted
840700,285926,0,1,2522498.0,1021395.8729231926,342376.9625950837,50014.307159915734,309355.2560328035,258297.17386037883,1.0,4.573094882741312,659,17,108,-0.7372498239396625,0,0.0,4,Trusted
729845380,321853,0,1,2522495.0,1407800.0,530297.0,135097.0,285571.0,282214.0,1.0,4.52760736196319,69,2,162,-0.5832575704594731,0,0.0,4,Trusted
798818,712806,0,1,2531403.0,1112985.6547388667,357091.638675535,39656.715157485974,3207630724.0,3189252154.2141066,1.0,2.6547388666605354,226,8,0,-2.5626069466542587,0,0.0,2,Trusted
1110845,350954,0,1,2522131.0,19491542743.056152,4101531765.815948,90932.34789456216,506410.4627807444,67514139551.74333,-1.0,4.771693914700621,0,5,1310,-0.5928617429232164,0,0.0,4,Not Trusted
940660,273441,0,1,2522499.0,768913.4138088386,283969.29954656353,5415.529305253037,439597.7091094827,510751.4884733158,1.0,4.660008079578299,82,1,141,-1.6862680417923306,0,0.0,3,Trusted
826152,261605,0,1,2531403.0,1056515.273918116,231147.28607976253,65441.35705620506,544413.0376546414,263191.1999141412,1.0,4.558419177240545,687,15,395,-2.5626069466542587,0,0.0,2,Trusted
1099242,364257,0,1,2522131.0,1262985348.0,203772.0,1302959749.0,292438.0,6811848580.0,1.0,4.578947368421052,455,23,512,0.40713825707678364,0,0.0,5,Trusted
842901,385341,0,1,2523783.6043314836,1013385.940831706,363048.733289521,70430.50738944708,358672.8837193856,518689.8988810201,1.0,4.853672332713199,6,0,1146,-3.712036838032772,0,0.0,1,Trusted
905128,558443,0,1,2522499.0,852178.8306615795,295518.8242626477,106527.88978218281,262957.60220255586,245962.23212149995,1.0,4.569779693440524,852,26,220,-0.6862680417923306,0,0.0,4,Trusted
1003652,279356,0,1,46335.0,1462533.847833612,310466.4587230521,467282882.3028651,11234194490.996061,10772011496.854954,1.0,4.596446920957593,4,0,216,-2.5347101700798333,0,0.0,2,Trusted
891864,497285,0,1,2522535.0,890455.0,237829.0,87839.0,629166.0,366001.0,-1.0,4.8187192118226605,0,1,1014,0.26925934017915676,0,0.0,5,Not Trusted
4037054084,257243,0,1,2531404.0,1224006.5517342924,493826.8081382742,149499319169.0,481523.81354936754,523325.33033485553,-0.6896531415317104,4.268095349777663,260,25,880,-2.7011010362694297,0,0.0,2,Not Trusted
871165,449855,0,1,30971265.0,944762.8730581964,655256.3322555394,89069.39461577052,512084.61301176896,540211.2205043357,1.0,4.677613627625151,19,0,135,-2.5704653259633856,0,0.0,2,Trusted
1083295,603225,0,1,2522131.0,12830921919.301258,172853773.24417195,11225.528489188855,32746557919.07408,23654260690.86089,0.8992131446843203,4.393443029334707,236,32,87,-1.5928617429232164,0,0.0,3,Trusted
1115747,501962,0,1,2522131.0,20850135752.85385,433566.8116518001,145321751632.4119,320288.21722588706,4756453551.93348,0.39746522709893206,4.7342468502047454,200,15,1179,-0.5928617429232164,0,0.0,4,"50% Trusted, 50% Not Trusted"
1031313,247603,0,1,942.2718773996455,1509393.9399128614,351100.966917397,461038600.3449686,18943152004.0,321322.36006582406,1.0,4.50442721021657,16,1,745,-2.697467100506692,0,0.0,2,Trusted
979508,719308,0,1,3321654.0,825527940.0,200233.0,97272.0,346833.0,233969.0,1.0,4.5825471698113205,851,45,423,0.29659617190789245,0,0.0,5,Trusted
1074017,242429,0,1,2522131.0,10099791127.55059,217997.9253891058,70124.41337803176,26648743812.0,378569.7370988453,1.0,3.845516470511501,201,36,41,-1.5928617429232164,0,0.0,3,Trusted
947606,305443,0,1,2522499.0,3993186702.269299,273675.80831404997,171467.77382951783,339696.7704364617,305091.98645276047,1.0,4.407431101861967,134,3,70,-2.6862680417923306,0,0.0,2,Trusted
1030819,3266479141,0,1,31200.019737116432,1508689.4408305236,308891.15457515966,461264757.0479841,16019066756.0,587604.424695277,-0.34672909776918304,3.8137032257920684,14,3,208,-2.5889770765104156,0,0.0,2,"50% Trusted, 50% Not Trusted"
916374,383569,0,1,2522499.0,822457.821251845,478707.98315308336,130562.30309441674,688374.066729376,357077.658991797,1.0,2.4903779379688156,769,19,13,-2.6862680417923306,0,0.0,2,Trusted
992841,575635,0,1,3321654.0,1448616.0,558944.0,462198400.0,479497.0,295491.0,1.0,5.0,1246,42,0,0.29659617190789245,0,0.0,5,Trusted
725356,293223,0,1,2332050.4044843134,1407968.8085433762,581660.3565934964,149229444924.11557,2735864136.1375775,222146.89823936127,0.8461782175412107,4.699786663252301,28,0,1429,-1.5289345098975822,0,0.0,3,Trusted
746208,238687,0,1,2521901.0,1284593.0,325966.0,7027921792.0,3045953412.0,349482.0,-1.0,4.541472506989749,380,18,1072,-0.5950026028110358,0,0.0,4,Not Trusted
806701,243766,0,1,2522726.0,1096454.0,535114.0,39506.0,3214577540.0,352090.0,1.0,4.786127167630058,70,18,172,0.4284286024777222,0,0.0,5,Trusted
842994,255123,0,1,2529122.971932579,1013571.9326961167,243033.62215802673,54364.02398868271,549764.1544253828,458830.57636012195,0.4857852802388023,4.629670339307781,24,3,697,-3.6058353617534413,0,0.0,1,"50% Trusted, 50% Not Trusted"
988263,325966,0,1,3321654.0,1179608.0,233699.0,109810.0,370433.0,821661572.0,1.0,4.638225255972697,5,1,292,0.29659617190789245,0,0.0,5,Trusted
1084883,241261,0,1,2522131.0,13338054276.0,5963878276.0,60082.0,211670.0,405665.0,1.0,4.858805668016195,348,135,1975,0.40713825707678364,0,0.0,5,Trusted
812991,279927,0,1,2522650.9931736817,1080506.0316808783,324614.0961383245,35652.43435601479,298880.20486717863,595976.7965566682,1.0,4.455193147117564,120,23,1210,-1.5576310846297505,0,0.0,3,Trusted
944829,405115,0,1,2522499.0,761742.0,320807.0,1143.0,205076.0,539466.0,1.0,4.796747967479675,18,0,122,-0.6862680417923306,0,0.0,4,Trusted
2765852292,243973,1,1,2521901.0,1289751.0,546489.0,6986306432.0,432099.0,210284.0,1.0,3.1914893617021276,3333,139,46,-2.595002602811036,0,0.0,2,Trusted
1103473,279606,0,1,2522131.0,17785720452.0,6855757700.0,11451.0,7791939460.0,329345.0,1.0,4.5,13,0,47,-0.5928617429232164,0,0.0,4,Trusted
1081638,3119727730,0,1,2522131.0,12467909757.737364,280385.8612884425,6582.819634105309,302960.77831550676,3326777485.3384657,1.0,4.537156599540234,51,3,422,-1.5928617429232164,0,0.0,3,Trusted
828413,200396,0,1,2531403.0,1050060.8275293862,277024.1999717185,66386.16578756575,390173.500179328,129967518.31084156,1.0,4.704099821746881,16,1,560,-3.5626069466542587,0,0.0,1,Trusted
923569,359303,0,1,2522499.0,807568.8417858623,270551.8223554421,113443.89054985691,239694.0,240829.78157830297,1.0,4.52107232299988,24,0,1737,-0.6862680417923306,0,0.0,4,Trusted
1119329,1878910589,0,1,2522131.0,21904221166.317684,392869.14299849153,5212273240.386209,74542899211.14471,419315.3735844642,1.0,4.465468303020324,324,36,47,-1.5928617429232164,0,0.0,3,Trusted
1075525,259526,0,1,2522131.0,10589829662.814936,5115690451.896533,68488.52381274335,1461978526.2471886,250849.7948057351,0.8226968874779628,4.685873317364429,1037,34,1298,-2.5928617429232164,0,0.0,2,Trusted
921223,525731,0,1,2522499.0,812441.0,501393.0,114131.0,693620.0,523685.0,1.0,4.666666666666667,152,5,5,0.3137319582076694,0,0.0,5,Trusted
3297445401,320551,0,1,2522317.0,1266564.2960217719,293567.7145468615,11296.937784076614,301396.0,2745730821.129436,-1.0,4.386480673447697,0,3,273,-1.3420634920634917,0,0.0,3,Not Trusted
876477,476802,0,1,30971265.0,934063.5754261562,527160.8042308895,89345.02663611592,484686.4782752139,499571.07381773036,1.0,4.654726570212472,24,0,165,-0.5704653259633856,0,0.0,4,Trusted
813165,3135213444,0,1,2522726.0,1079293.0,448955.0,44767.0,544613.0,360846.0,1.0,4.431034482758621,97,0,289,0.4284286024777222,0,0.0,5,Trusted
269270527,272152,0,1,6205.0,1439428.8281946818,703704.7128881768,335090768262.8785,1553282629.2109747,307961.8665510573,1.0,4.335109883020936,163,12,757,-1.600227068701484,0,0.0,3,Trusted
881997,282598,0,1,2522499.0,920267.021491241,660205.8867641778,91629.49279017851,204514.13817023963,353183.1533588433,1.0,4.546177859963863,16,0,414,-2.6862680417923306,0,0.0,2,Trusted
739010,289273,0,1,2522131.0,1309185.5089508465,275761.1585210745,160422.08534990155,410007.7649807908,214282.0567350797,0.759792467050419,4.578320359446366,732,172,103,-2.5928617429232164,0,0.0,2,Trusted
853570,278870,0,1,2528133.622859648,985434.9640190968,358180.78518154786,72374.41554633473,484872.45305910736,532271.8302810157,1.0,4.597373921337307,12,0,756,-3.624593022246199,0,0.0,1,Trusted
1085486,234885,0,1,2522131.0,13524176516.0,6014340996.0,40776.0,31764090756.0,36264185732.0,1.0,4.656415343915344,50,4,3023,0.40713825707678364,0,0.0,5,Trusted
756206,203086,0,1,2522482.0,1236758.0962591756,607178.7019220275,127798.25543492063,463938.0362902516,489939.57314124366,1.0,4.466975589133215,8,0,1200,-0.699798908359667,0,0.0,4,Trusted
761966,332378,0,1,41343.56870673865,1219139.8297175185,519472.0164191432,13117.3167208345,492963.57352875534,487830.0565490905,1.0,4.0909905242467826,12,5,58,-2.5428592629783515,0,0.0,2,Trusted
1059952,210362,0,1,2522131.0,1548736.0,417557.0,7247488.0,373935.0,325117.0,-1.0,4.769230769230769,238,22,545,0.40713825707678364,0,0.0,5,Not Trusted
890261,413511,0,1,2522532.105548701,893109.715262262,252208.24412741777,86634.04824659904,534749.3684022416,247374.9174655557,-0.843543173003823,4.4509331297736265,13,5,1105,-3.7312498614030574,0,0.0,1,Not Trusted
975023,448537,0,1,3060779.0117873806,4453485240.236703,410782.3877114722,113437.19521897731,385581.938869727,225902.54322794173,1.0,4.433611393400774,1393,64,274,-1.697810047099724,0,0.0,3,Trusted
1005339,539607,1,1,46335.0,1465342.7155245575,397670.1601537503,511173694.30626446,298745.2427973779,684101508.0,1.0,4.116323349015947,154,9,106,-2.5347101700798333,0,0.0,2,Trusted
4308232738,421119,0,1,2522499.0,4330215001.4870405,3198077430.759082,85810.97772361449,365561.5928357212,446632.89694655535,1.0,4.703282158749745,7,3,66,-2.6862680417923306,0,0.0,2,Trusted
1047239,411779,0,1,34164.38374240362,1534135.144769803,309957.5867411532,28022400.0,24224042884.0,348358.72449152416,1.0,4.352936081222251,107,10,204,-2.5783482642287368,0,0.0,2,Trusted
849545,258458,0,1,2528984.038203422,996448.6538762938,580647.3933002875,78645.30573064016,489625.799198944,2343252620.883593,1.0,4.6251349716505805,24,18,705,-3.6084694893771725,0,0.0,1,Trusted
3419667796,2243352158,0,1,2522131.0,22408464146.818256,6628434314.62977,55212.29640614718,6610596090.2346115,66520777098.94096,1.0,4.642032034074837,107,8,420,-0.5928617429232164,0,0.0,4,Trusted
429559428,241805,0,1,2531403.0,1423566.685812916,649474.7576899679,137243.40245798993,243849.0,346277.1086967588,1.0,4.580806894972836,38,0,842,-0.5626069466542587,0,0.0,4,Trusted
1085541,370696,0,1,2522131.0,13545560087.668667,288662.617612359,153796.63476727222,24653523338.856556,394585.44720129285,0.5672659226993755,4.153812580999588,30,2,228,-0.5928617429232164,0,0.0,4,Trusted
917326,392655,0,1,2522499.0,820437.0309191452,451874.37427788775,132849.29367011695,688939.9747342285,668668.7176801385,1.0,4.260374249382075,3,0,29,-2.6862680417923306,0,0.0,2,Trusted
4317351556,333188,0,1,2522499.0,892309.4849454522,360985.87717654556,89681.23913184337,566993.0,230898.2925036642,1.0,4.697166843756873,644,54,916,-2.6862680417923306,0,0.0,2,Trusted
1043088,533861,0,1,46335.0,1528378.2636993807,621320.1560348847,437408917.98362595,23365674714.004173,9702967255.627123,1.0,4.778527774397315,7,2,52,-2.5347101700798333,0,0.0,2,Trusted
4830826116,3184365444,0,1,2522131.0,22709636740.0,321708.0,6907270016.0,48942911364.0,78297665412.0,-1.0,4.426136363636363,3,1,175,0.40713825707678364,0,0.0,5,Not Trusted
2044774040,329281,0,1,2522131.0,1324901.5516484324,260914.74770091622,160735.7389134117,391719.69579825754,282470.64549894724,1.0,4.591398045873784,53,7,104,-1.5928617429232164,0,0.0,3,Trusted
1078982,423090,0,1,2522131.0,11701341642.990429,4908404614.530579,151325.32262871327,44628115095.23114,371484.3222198603,1.0,4.342547629123071,152,2,553,-2.5928617429232164,0,0.0,2,Trusted
4070608516,341270,0,1,6205.0,1158292.2276221914,436028.0,39181.89310337173,450704.0,408263.1569949342,1.0,4.511596664679417,331,17,6750,-2.600227068701484,0,0.0,2,Trusted
1118830,320605,0,1,2522131.0,21740989178.325996,7663925258.374035,87100.82600805676,509044.0961865863,73716415696.91484,-1.0,4.7863341527943595,0,1,374,-2.5928617429232164,0,0.0,2,Not Trusted
774753,287174,0,1,6205.0,1172463.0,217928.0,5588947840.0,514191.0,3179712388.0,1.0,4.471074380165289,217,1,241,0.3997729312985161,0,0.0,5,Trusted
834804,302654,0,1,2527190.1462406344,1034262.604139158,308071.5223026323,56199.00451265127,456913.27387933864,536892.6289514907,1.0,4.7868002277286745,17,1,884,-3.6452284965833175,0,0.0,1,Trusted
1080587,301504,0,1,2522131.0,12214145933.956633,5460431838.581,54597.13353511439,46289283284.5665,384759.4724830294,-0.3027282891229752,4.297287628953678,48,6,529,-1.5928617429232164,0,0.0,3,"50% Trusted, 50% Not Trusted"
771295,341572,0,1,6205.0,1183657.9901452353,387794.52604208095,110896.43658318614,215800.8107991925,224183.66029667732,0.25329717657293016,3.5150067793925754,149,9,5,-2.600227068701484,0,0.0,2,"50% Trusted, 50% Not Trusted"
899162,296860,0,1,2522499.0,866672.0,381135.0,84638.0,658226.0,334840.0,1.0,4.58256880733945,247,18,435,0.3137319582076694,0,0.0,5,Trusted
723453,210284,0,1,2531403.0,1417401.0,262729.0,6423.0,263031.0,222705.0,1.0,4.393885350318471,231,13,15699,0.4373930533457413,0,0.0,5,Trusted
918679,453440,0,1,2522499.0,821465.7838556027,678601.1629526621,41204.363898476215,398629.0297262364,236745.87987105452,1.0,3.865852949634386,281,43,386,-1.6862680417923306,0,0.0,3,Trusted
2691272324,290844,0,1,2531389.0,1295208.0,594252.0,6719.0,411206.0,243014.0,1.0,4.806360424028268,589,58,1414,0.5477927063339729,0,0.0,5,Trusted
915146,673039,0,1,2522499.0,826489.0,688455.0,117531.0,551652.0,258936.0,1.0,4.8,150,11,39,0.3137319582076694,0,0.0,5,Trusted
1110665,348634,0,1,2522131.0,19458084297.4407,403848.2797583849,82221.56702991019,10377850039.732857,624819.1127656654,1.0,4.234919001844677,153,11,1672,-1.5928617429232164,0,0.0,3,Trusted
834055,236510,0,1,2529915.1653609895,1036425.1858990391,565875.3485778142,75919.65958238539,416843.9087871313,2683693251.326084,1.0,4.7333067526559836,26,20,674,-3.5917860283254206,0,0.0,1,Trusted
1018419,405503,0,1,46335.0,1487941.0,408307.0,6985344.0,361271172.0,293976.0,-1.0,4.699738903394256,521,68,1148,0.46528982992016665,0,0.0,5,Not Trusted
856593,297225,0,1,2527368.914490524,978921.9797530506,242591.74526069366,63305.009391613494,549858.8988451781,396076.5406800512,0.09019271324409917,4.572410698759482,21,3,802,-3.6390915853484014,0,0.0,1,"50% Trusted, 50% Not Trusted"
780624,235198,0,1,4227.951182880306,1156158.6956442646,217293.49906306114,35756.00026665854,520195.20701599057,652893.276768459,1.0,3.703573631518009,54,0,7,-2.6322823253606162,0,0.0,2,Trusted
1123827,331949,0,1,2522131.0,23429614094.346844,409238.81756729685,119953.20528053443,6679678929.9994755,79925557240.80444,1.0,4.346184894380918,24,6,11874,-1.5928617429232164,0,0.0,3,Trusted
892316,406628,0,1,11462155.423519336,4302948349.868716,3259066448.31635,5592185867.427433,638487.5472405159,533925.9542592608,1.0,4.549458719495468,12,0,613,-1.6498785375016625,0,0.0,3,Trusted
1077653,341729,0,1,2522131.0,11248137045.612055,316841.15789409925,121750.76869921168,528630.0014119997,202580.85268112403,1.0,3.0931436667217165,935,24,3,-2.5928617429232164,0,0.0,2,Trusted
2345499139,599543,0,1,2522131.0,15576713114.35249,472862.8607499873,159977263090.9103,59162988947.5567,31439837452.411255,1.0,3.9145256578907985,5,1,241,-2.5928617429232164,0,0.0,2,Trusted
884321,288822,0,1,2522499.0,913003.0,485777.0,89806.0,587635.0,600326.0,1.0,4.7272727272727275,4,0,131,0.3137319582076694,0,0.0,5,Trusted
843795,329093,0,1,2522498.0,1011627.043324531,326463.7692217901,71817.80193009802,361528.6546313009,461775.30193630146,1.0,4.650947221470702,16,0,340,-0.7372498239396625,0,0.0,4,Trusted
839788,342879,0,1,2522496.0135375764,1024193.9695227437,453248.74904171855,76141.51716727218,303933.83348753734,262618.33191029995,1.0,4.720344248473271,802,24,547,-1.6352832155947916,0,0.0,3,Trusted
738402,258325,0,1,2522131.0,1310481.403371983,536029.3610466779,159430.54324534084,409391.8408617618,527019.7011896843,1.0,4.289017379145965,10,0,713,-1.5928617429232164,0,0.0,3,Trusted
2785223397,308130,0,1,2521901.0,1289373.6645595077,527211.8760379308,6478.0173855633075,368607.9050340484,429851.1175998339,1.0,4.2288458576288965,222,15,132,-1.5950026028110358,0,0.0,3,Trusted
885112,350170,0,1,2522499.0,910739.0,279907.0,90094.0,563598.0,318749.0,1.0,4.574105621805792,501,21,586,0.3137319582076694,0,0.0,5,Trusted
852217,416083,0,1,2522503.2023413116,989748.7609182651,360396.0740546526,73543.23880278805,381262.40081913164,489418.1878167876,0.7187923615242806,4.813627379297121,6,0,1224,-3.7363346106045103,0,0.0,1,Trusted
866979,415165,0,1,2522513.518057536,951389.9745284934,438874.1070427196,76301.24847554446,477875.24626181996,603284.5753011552,1.0,4.684179774955414,5,0,1182,-3.734519835201616,0,0.0,1,Trusted
938057,340590,0,1,2522499.0,774533.0,360866.0,6408.0,290081.0,2594606980.0,-1.0,4.456570155902004,0,4,448,0.3137319582076694,0,0.0,5,Not Trusted
2969669252,228782,0,1,2521901.0,5602472240.621707,3177568775.565854,68220.1502071679,351471.0,487069.1535755964,1.0,4.635167326791372,23,0,63,-2.595002602811036,0,0.0,2,Trusted
1066964,279432,0,1,2522131.0,8004581597.836193,223926.74629992852,4638352323.583657,366630.74876182707,10977787224.554146,-1.0,4.601782429189589,3,1,202,-1.5928617429232164,0,0.0,3,Not Trusted
966963,342187,0,1,3321654.0,2148765316.0,1207799684.0,45868.0,498048.0,256565.0,1.0,4.9298245614035086,388,16,113,0.29659617190789245,0,0.0,5,Trusted
854578,285496,0,1,2527857.591410355,983638.126107856,254570.0413563456,74741.75621955379,453130.3564550774,349680.79084180103,0.20040401676936237,4.588363120899659,15,2,773,-3.6298264675010854,0,0.0,1,"50% Trusted, 50% Not Trusted"
941638,563302,0,1,2522499.0,765743.1410272311,324767.81404994027,7064600583.746598,248965.4040727642,377716.20604996674,-0.34789265742695274,4.037420516350438,170,14,73,-2.6862680417923306,0,0.0,2,"50% Trusted, 50% Not Trusted"
1094506,295159,0,1,2522131.0,16010738835.10975,378984.6848737785,92392.4062837425,405503.0,250945.23914256642,1.0,4.578073967745381,324,7,419,-1.5928617429232164,0,0.0,3,Trusted
937896,252420,0,1,2522499.0,774930.0,369748.0,149004129153.0,280754.0,372204.0,-1.0,4.630021141649048,1,3,945,-0.6862680417923306,0,0.0,4,Not Trusted
982037,372535,0,1,3321654.0,573607556.0,946638724.0,132993.0,8075448196.0,244333.0,1.0,4.741492350921011,12,0,3202,0.29659617190789245,0,0.0,5,Trusted
761583,312000,0,1,2531404.0,1223251.0,486045.0,127415.0,351018.0,704461.0,1.0,4.87207488299532,27,0,640,0.29889896373057034,0,0.0,5,Trusted
1005563,367823,0,1,46335.0,1466755.0,380175.0,526227072.0,5375954820.0,9329545092.0,-1.0,4.725738396624473,0,4,236,0.46528982992016665,0,0.0,5,Not Trusted
921450,224802,0,1,2522212.638853069,812656.5896057333,386194.1733362422,116106.6953157789,590437.5660905164,682769.487648344,1.0,4.458679117400673,49,0,456,-1.6135834361544645,0,0.0,3,Trusted
793975,263103,0,1,2531403.0,1123443.2304697272,428327.10403723776,42780.864709876485,531299.9572779739,524752.7446972535,1.0,4.089211069370242,9,0,1031,-2.5626069466542587,0,0.0,2,Trusted
993634,309768,0,1,3321654.0,365090250.1701205,1219831545.7558281,426187018.3071515,268196.0374000495,581899.2452102304,0.7151554163271512,4.479906938377013,110,11,658,-2.7034038280921076,0,0.0,2,Trusted
901938,225331,0,1,2522499.0,859544.8504092562,427391.00058840157,33126.813123508786,407278.41405717045,682193.8967131691,1.0,4.526281476520696,4,0,2232,-1.6862680417923306,0,0.0,3,Trusted
850052,416247,0,1,2522501.3626197902,995061.8341466612,392654.86190343014,72295.21042491792,380557.49756697845,548217.4855842476,1.0,4.836713274492982,5,0,1232,-3.7366582605860477,0,0.0,1,Trusted
826068,200396,0,1,2531403.0,1056522.6398542754,248624.9026985595,48635.94628999966,508718.3949381778,513369.60139201145,1.0,4.704099821746881,24,1,560,-3.5626069466542587,0,0.0,1,Trusted
1004894,490497,0,1,46335.0,494848962.36805224,3141655221.654806,500317431.58545893,2440727749.807016,260621.6702054526,1.0,4.026760036383612,193,27,484,-1.5347101700798333,0,0.0,3,Trusted
3360850429,293986,0,1,2522317.0,1265240.9596372566,411371.78221222,143583.22396612362,453245.06353496434,450691.01818289876,1.0,4.682804103224079,29,3,722,-0.34206349206349174,0,0.0,4,Trusted
875031,378193,0,1,30971265.0,936981.0,627769.0,90080.0,486580.0,491355.0,-1.0,4.886850152905199,2,2,326,0.4295346740366144,0,0.0,5,Not Trusted
1052516,563315,0,1,46335.0,1538768.458677982,338982.83502440725,489921630.99601156,24679124868.0,283194.2395818867,1.0,3.217744814860815,277,14,6,-1.5347101700798333,0,0.0,3,Trusted
736038,358370,0,1,2568402.521036695,1379882.7362758734,542601.8505614162,208194671489.0,278057.68532647705,636710.8993797252,0.9063600779076646,4.570619704572532,6,29,52,-1.5691990511586007,0,0.0,3,Trusted
4342451844,235243,0,1,2522499.0,856900.525804633,631250.0584015452,52360.728445539426,669152.4644833955,388172.3384226983,1.0,4.489365889075528,27,1,8791,-2.6862680417923306,0,0.0,2,Trusted
1011283,309357,0,1,46335.0,1476236.5586549854,276894.6855038496,521746880.37368745,7969017515.71333,244636.9740216001,1.0,4.19752669943143,320,12,427,-0.5347101700798333,0,0.0,4,Trusted
1098393,344706,0,1,2522131.0,16856538643.990047,282884.0,4588213120.0,384907.6408373646,307053.81877761235,-0.7915038917873447,4.509958640441593,82,9,386,-0.5928617429232164,0,0.0,4,Not Trusted
855177,704617,0,1,2527163.565490253,985416.0814409958,554210.8668943354,81334.10294952827,574157.5390473433,536919.4187880327,1.0,3.845053173358989,11,0,75,-1.6214853287568491,0,0.0,3,Trusted
1017839,656797,0,1,46335.0,1487130.3625656916,367949.09921857115,7569895.300769011,12558765956.0,250459.16888389154,1.0,4.227969666309622,142,17,35,-2.5347101700798333,0,0.0,2,Trusted
826495,200396,0,1,2531403.0,1055332.7012503184,251482.14404372833,51992.68410969602,485412.031199406,497974.029342347,1.0,4.704099821746881,23,1,560,-3.5626069466542587,0,0.0,1,Trusted
816348,315788,0,1,271194.35158078145,1073141.2615823972,239473.9346239221,45766.88802535666,369951.9318563149,389242.22860421846,1.0,4.513130150485707,1,0,407,-3.6092879899089114,0,0.0,1,Trusted
